ROOM_ID,LENGTH,WIDTH
Hallway 280,21,24
Foyer 221,40,2
Storage 205,26,41
Breakfast Area 104,36,16
Wine Cellar 328,27,15
Closet 108,46,24
Den 112,9,24
Panic Room 165,38,12
Utility Room 46,34,8
Nook 240,25,9
Music Room 329,27,28
Basement 185,39,39
Garage 317,33,30
Theater 149,41,49
Entryway 198,4,6
Laundry Room 287,9,5
Game Room 139,33,28
Breakfast Area 113,40,9
Parlor 195,32,48
Guest Bathroom 230,32,40
Music Room 86,47,26
Panic Room 97,18,37
Hallway 130,7,40
Dining Room 108,38,47
Attic 112,8,24
Nook 274,7,4
Wine Cellar 224,43,3
Bedroom 46,7,35
Game Room 85,6,9
Powder Room 38,5,34
Nursery 242,26,26
Study 355,32,41
Bar 336,25,22
Dining Room 119,49,27
Breakfast Area 44,24,40
Pantry 217,36,18
Mud Room 201,19,14
Bedroom 310,32,39
Foyer 72,35,37
Breakfast Area 80,13,47
Walk-in Closet 114,50,33
Conservatory 51,31,47
Hallway 342,2,50
Linen Closet 23,8,19
Walk-in Closet 257,18,44
Ballroom 335,35,8
Bar 260,36,3
Attic 101,33,35
Conservatory 35,28,30
Walk-in Closet 89,11,47
Music Room 254,32,44
Bedroom 258,23,46
Secret Room 330,30,16
Kitchen 35,23,42
Den 51,32,45
Theater 172,31,34
Nook 102,46,38
Bar 76,7,18
Ballroom 81,37,16
Utility Room 343,30,47
Entryway 68,2,38
Conservatory 101,2,12
Dining Room 205,45,42
Nursery 51,7,44
Spare Room 353,10,41
Closet 3,46,40
Game Room 203,19,40
Storage 9,19,49
Theater 158,23,30
Entryway 249,18,3
Den 26,7,7
Attic 195,22,4
Den 75,43,42
Theater 182,6,29
Bar 152,29,12
Linen Closet 4,42,27
Guest Bedroom 183,33,13
Office 117,29,37
Bedroom 140,26,50
Mud Room 318,19,23
Breakfast Area 282,31,1
Study 317,31,29
Nook 330,28,50
Guest Bedroom 213,39,9
Laundry Room 70,34,10
Nursery 113,44,18
Walkway 43,42,30
Laundry Room 194,13,24
Theater 42,6,14
Loft 60,19,20
Library 136,17,24
Secret Room 197,35,30
Library 165,9,14
Music Room,27,32
Wine Cellar 236,34,31
Music Room 4,11,14
Walk-in Closet 326,46,10
Guest Bathroom 14,39,25
Ballroom 236,38,45
Panic Room 322,38,17
Basement 227,20,46
Hallway 172,41,38
Linen Closet 196,41,41
Closet 114,37,5
Den 116,48,6
Keeping Room 3,43,13
Linen Closet 205,16,43
Storage 61,50,16
Basement 313,44,31
Study 289,44,34
Powder Room 186,49,37
Exercise Room 253,13,20
Game Room 84,45,45
Kitchen 171,24,38
Linen Closet 134,13,16
Nursery 24,36,50
Office 79,19,35
Living Room 40,20,6
Conservatory 121,17,12
Study 335,14,2
Theater 79,20,38
Nook 339,34,14
Secret Room 219,9,32
Loft 104,12,11
Sun Room 287,4,40
Utility Room 317,47,46
Game Room 54,34,26
Sun Room 288,9,44
Basement 327,13,3
Walkway 300,14,33
Conservatory 30,25,37
Bedroom 130,50,21
Walkway 282,11,12
Bonus Room 266,24,34
Keeping Room 293,28,34
Dining Room 24,1,13
Closet 2,8,38
Guest Bedroom 60,30,33
Conservatory 249,34,30
Den 7,34,47
Bathroom 132,11,6
Nursery 77,38,2
Dining Room 344,35,19
Kitchen 342,13,47
Game Room 343,41,23
Game Room 10,8,23
Sun Room 119,1,23
Guest Bedroom 93,25,49
Utility Room 99,48,38
Breakfast Area 333,39,2
Bedroom 24,28,45
Spare Room 221,20,4
Guest Bedroom 9,19,25
Closet 251,19,23
Powder Room 151,35,24
Closet 271,13,9
Closet 7,3,4
Sun Room 82,2,33
Kitchen 1,27,28
Foyer 314,30,50
Laundry Room 352,29,32
Den 34,46,47
Secret Room 278,14,49
Exercise Room 203,16,42
Conservatory 170,12,6
Linen Closet 90,23,46
Sun Room 62,12,16
Keeping Room 111,15,8
Exercise Room 90,24,2
Bonus Room 214,13,48
Breakfast Area 309,36,23
Spare Room 210,6,37
Nook 14,25,46
Music Room 279,17,1
Bathroom 293,37,9
Foyer 107,30,6
Conservatory 312,2,19
Spare Room 23,1,25
Foyer 259,43,22
Bedroom 323,46,27
Walkway 351,34,8
Loft 243,2,4
Attic 268,45,31
Panic Room 328,10,18
Guest Bathroom 331,4,32
Walkway 188,21,16
Nook 92,49,4
Laundry Room 201,48,32
Library 290,17,48
Laundry Room 153,19,20
Nursery 41,44,24
Pantry 125,3,44
Secret Room 250,29,1
Nursery 104,18,14
Storage 182,5,27
Walk-in Closet 201,11,22
Keeping Room 58,2,9
Closet 352,39,19
Loft 9,1,40
Bonus Room 7,7,13
Linen Closet 163,9,50
Nursery 88,8,41
Office 158,21,22
Guest Bedroom 205,8,39
Dining Room 335,33,1
Loft 206,39,38
Guest Bathroom 236,19,18
Dining Room 135,13,43
Kitchen 313,35,1
Closet 237,22,37
Spare Room 49,8,13
Walk-in Closet 21,3,11
Basement 189,44,43
Study 74,21,36
Office 215,42,9
Walkway 98,12,37
Mud Room 306,16,14
Bar 10,5,5
Living Room 153,49,7
Garage 98,14,19
Foyer 65,22,12
Nook 157,10,49
Garage 315,19,4
Foyer 248,10,25
Exercise Room 216,45,28
Nook 302,10,43
Sun Room 331,33,49
Theater 60,44,25
Linen Closet 94,21,15
Foyer 218,37,42
Kitchen 24,36,14
Bedroom 110,12,23
Attic 338,22,38
Entryway 144,1,26
Theater 201,45,9
Hallway 354,50,5
Dining Room 306,42,45
Linen Closet 98,44,30
Secret Room 106,12,43
Bedroom 44,30,28
Loft 233,24,4
Conservatory 256,1,30
Kitchen 324,35,20
Bedroom 19,41,40
Keeping Room 65,12,21
Library 94,39,33
Library 151,5,2
Bathroom 64,3,41
Loft 79,14,42
Basement 142,12,7
Bathroom 199,42,17
Powder Room 343,19,32
Kitchen 312,9,44
Music Room 34,12,2
Powder Room 237,33,7
Office 74,41,47
Garage 40,6,17
Spare Room 238,18,28
Exercise Room 285,39,17
Utility Room 86,32,15
Bonus Room 312,19,5
Garage 196,28,1
Closet 215,4,16
Secret Room 77,12,15
Linen Closet 181,35,35
Linen Closet 353,27,48
Powder Room 258,10,46
Mud Room 271,8,43
Nursery 209,49,30
Conservatory 44,43,27
Nook 291,15,2
Garage 114,21,1
Study 79,40,44
Bar 303,18,45
Walkway 265,29,49
Library 339,17,8
Entryway 48,23,22
Music Room 163,36,11
Study 278,12,31
Den 312,41,10
Hallway 207,37,45
Guest Bedroom 38,33,26
Foyer 329,17,21
Loft 250,25,35
Bonus Room 32,34,46
Living Room 105,11,5
Theater 118,15,11
Secret Room 302,9,11
Office 163,29,29
Panic Room 209,2,7
Parlor 234,16,18
Garage 96,47,20
Walk-in Closet 166,29,16
Powder Room 301,15,29
Attic 296,21,9
Game Room 7,21,13
Library 173,10,22
Study 21,22,17
Entryway 326,32,9
Theater 346,45,22
Secret Room 332,39,29
Dining Room 201,20,36
Secret Room 138,11,12
Exercise Room 121,11,1
Pantry 187,48,9
Closet 223,15,4
Keeping Room 112,27,17
Living Room 78,34,31
Walk-in Closet 211,49,4
Parlor 178,35,23
Sun Room 258,1,47
Closet 232,44,36
Office 183,1,41
Study 115,4,10
Keeping Room 290,1,34
Ballroom 126,8,8
Linen Closet 75,1,42
Conservatory 219,20,9
Linen Closet 208,13,28
Keeping Room 224,39,23
Wine Cellar 335,25,37
Kitchen 61,21,4
Basement 207,43,39
Parlor 87,49,8
Walk-in Closet 266,14,1
Guest Bathroom 27,49,34
Utility Room 93,43,47
Pantry 344,36,27
Music Room 211,16,17
Living Room 180,19,44
Sun Room 113,4,21
Exercise Room 205,15,34
Study 176,27,44
Walk-in Closet 18,5,6
Breakfast Area 117,37,7
Powder Room 272,24,18
Library 120,25,32
Foyer 111,12,9
Attic 132,20,30
Hallway 50,43,42
Bonus Room 341,8,22
Ballroom 186,17,23
Breakfast Area 236,40,42
Study 344,35,14
Entryway 211,22,43
Den 80,13,19
Walkway 202,47,4
Den 142,37,16
Utility Room 250,15,26
Entryway 254,36,34
Utility Room 254,33,38
Powder Room 267,1,32
Bonus Room 269,22,36
Hallway 350,23,46
Bonus Room 262,12,17
Bonus Room 247,2,6
Sun Room 47,2,3
Bar 245,28,32
Pantry 89,50,26
Dining Room 47,41,36
Panic Room 281,31,29
Utility Room 112,24,7
Bedroom 126,33,50
Guest Bedroom 299,20,24
Walk-in Closet 125,49,40
Nursery 247,22,23
Mud Room 55,10,20
Walk-in Closet 286,28,37
Sun Room 238,10,12
Closet 192,25,27
Powder Room 315,1,36
Pantry 335,19,12
Hallway 263,49,39
Foyer 226,15,8
Wine Cellar 145,1,2
Kitchen 139,29,34
Secret Room 314,29,3
Bar 129,40,3
Guest Bedroom 111,8,8
Keeping Room 70,23,20
Foyer 115,29,35
Study 168,48,33
Garage 128,2,20
Exercise Room 60,26,43
Den 309,3,36
Walk-in Closet 224,12,20
Library 222,38,7
Ballroom 55,12,27
Office 140,4,29
Library 143,37,44
Dining Room 218,47,15
Dining Room 209,46,27
Laundry Room 253,40,41
Bathroom 54,5,23
Linen Closet 286,6,48
Breakfast Area 169,32,44
Keeping Room 123,42,36
Breakfast Area 103,3,15
Kitchen 297,13,33
Secret Room 235,25,1
Entryway 124,25,20
Kitchen 316,39,47
Bonus Room 170,37,16
Dining Room 20,48,39
Conservatory 269,5,12
Bathroom 337,27,13
Pantry 46,12,19
Bedroom 238,33,46
Living Room 203,4,16
Laundry Room 180,50,1
Basement 328,30,14
Powder Room 260,15,35
Bedroom 330,27,6
Garage 139,49,30
Game Room 101,38,39
Parlor 60,9,18
Sun Room 246,6,18
Bonus Room 272,3,45
Panic Room 73,3,45
Keeping Room 108,31,26
Living Room 52,7,45
Pantry 280,10,47
Garage 200,26,17
Garage 67,25,12
Library 98,34,13
Guest Bedroom 56,36,45
Living Room 273,26,21
Sun Room 336,44,23
Guest Bedroom 172,38,50
Foyer 350,42,21
Wine Cellar 235,49,27
Ballroom 320,11,6
Bar 35,17,9
Loft 162,36,25
Music Room 278,4,37
Laundry Room 151,28,23
Powder Room 12,41,29
Bedroom 61,34,6
Nook 178,42,39
Spare Room 293,5,42
Secret Room 57,16,7
Linen Closet 339,18,29
Library 145,17,48
Theater 347,20,48
Attic 214,34,36
Wine Cellar 238,20,45
Bathroom 102,1,13
Theater 193,19,33
Basement 302,12,42
Parlor 70,9,45
Theater 213,31,19
Nook 266,14,5
Nook 242,36,30
Powder Room 339,37,36
Bathroom 7,35,14
Nook 318,6,4
Exercise Room 330,21,9
Walk-in Closet 207,50,45
Linen Closet 102,29,35
Garage 161,28,41
Conservatory 273,40,24
Foyer 230,13,49
Theater 117,48,40
Walkway 285,39,6
Living Room 101,3,50
Conservatory 134,2,21
Pantry 79,17,34
Guest Bedroom 19,5,20
Breakfast Area 145,27,45
Attic 29,6,27
Hallway 163,43,49
Nursery 320,44,27
Music Room 20,29,46
Ballroom 66,8,29
Game Room 308,41,35
Entryway 344,43,29
Ballroom 165,33,31
Kitchen 44,17,17
Game Room 8,47,20
Mud Room 169,50,10
Basement 128,45,16
Music Room 136,25,24
Utility Room 253,38,7
Exercise Room 317,33,16
Ballroom 113,27,50
Attic 141,17,4
Panic Room 330,35,35
Mud Room 48,39,30
Exercise Room 295,21,19
Keeping Room 301,33,23
Loft 185,18,35
Bonus Room 37,33,14
Garage 201,27,4
Wine Cellar 39,46,47
Wine Cellar 282,19,50
Bar 324,12,12
Entryway 316,36,50
Powder Room 318,21,44
Living Room 331,28,22
Bathroom 267,40,8
Game Room 291,40,20
Garage 197,2,26
Theater 94,5,45
Nursery 293,36,28
Living Room 305,23,43
Sun Room 70,35,17
Wine Cellar 84,23,25
Exercise Room 94,11,31
Guest Bathroom 341,24,28
Game Room 102,27,22
Breakfast Area 266,50,17
Spare Room 84,25,42
Walk-in Closet 102,24,9
Basement 139,26,42
Game Room 256,5,7
Basement 187,38,35
Breakfast Area 114,17,36
Storage 326,5,4
Library 336,21,47
Bar 210,33,14
Dining Room 34,39,6
Bedroom 334,15,45
Nursery 327,24,14
Bathroom 341,12,30
Laundry Room 353,42,13
Closet 121,33,15
Storage 178,30,43
Kitchen 288,1,48
Conservatory 56,35,30
Ballroom 155,22,50
Basement 281,38,2
Bar 283,2,8
Den 85,27,45
Den 179,4,39
Nursery 250,16,26
Sun Room 187,21,50
Dining Room 266,11,13
Conservatory 80,6,43
Laundry Room 152,8,31
Living Room 281,35,16
Secret Room 151,33,11
Library 232,7,2
Basement 154,8,37
Walkway 45,24,20
Guest Bathroom 131,25,31
Loft 245,45,13
Game Room 176,8,22
Study 124,9,37
Guest Bathroom 196,5,43
Guest Bedroom 189,40,22
Keeping Room 35,33,48
Library 304,15,43
Storage 77,27,10
Office 134,32,4
Closet 100,32,26
Kitchen 213,22,45
Game Room 15,47,8
Dining Room 224,48,3
Hallway 54,11,41
Hallway 96,12,37
Sun Room 245,42,37
Sun Room 317,36,15
Guest Bathroom 189,22,2
Bathroom 332,24,10
Utility Room 231,15,2
Bonus Room 27,2,35
Kitchen 299,32,28
Pantry 194,48,3
Hallway 68,19,24
Library 35,9,20
Mud Room 33,44,21
Guest Bathroom 171,27,2
Game Room 272,36,2
Ballroom 306,37,31
Secret Room 159,39,47
Entryway 110,40,30
Office 114,28,13
Garage 241,16,35
Music Room 41,43,6
Bar 84,16,34
Garage 123,42,29
Wine Cellar 205,7,1
Conservatory 342,29,30
Living Room 112,49,32
Loft 251,39,39
Game Room 93,24,12
Bedroom 276,23,50
Linen Closet 251,34,12
Basement 291,7,33
Den 102,40,6
Conservatory 79,5,50
Attic 283,16,24
Breakfast Area 13,32,32
Nursery 244,25,3
Attic 127,12,43
Storage 148,34,27
Entryway 151,47,33
Parlor 28,25,39
Pantry 129,30,32
Theater 48,11,44
Kitchen 233,23,46
Mud Room 88,8,3
Exercise Room 42,15,10
Bedroom 121,43,1
Keeping Room 239,11,4
Exercise Room 31,12,25
Entryway 39,24,9
Bathroom 175,49,42
Panic Room 152,11,19
Office 71,39,37
Exercise Room 329,43,16
Bonus Room 275,38,46
Powder Room 28,33,48
Panic Room 29,5,49
Nook 287,6,6
Secret Room 345,3,25
Closet 351,13,5
Keeping Room 206,39,32
Storage 309,9,2
Library 132,42,25
Powder Room 342,28,30
Study 151,38,5
Utility Room 284,29,20
Pantry 297,27,36
Garage 173,12,40
Bedroom 260,47,7
Walkway 199,28,1
Living Room 328,20,34
Secret Room 121,3,32
Nook 211,26,2
Living Room 255,5,35
Dining Room 251,4,22
Pantry 327,39,49
Dining Room 260,36,37
Closet 38,14,34
Hallway 41,19,6
Utility Room 247,22,15
Guest Bathroom 221,30,7
Foyer 129,27,8
Walkway 81,17,17
Loft 238,21,2
Kitchen 169,28,48
Entryway 286,39,5
Library 53,42,44
Walkway 305,35,23
Conservatory 197,13,41
Living Room 321,1,40
Library 188,19,24
Walk-in Closet 131,23,13
Storage 350,22,11
Nursery 61,14,15
Foyer 160,15,39
Walk-in Closet 229,5,3
Garage 174,7,46
Closet 175,49,44
Living Room 312,9,34
Closet 325,14,37
Walkway 355,18,12
Study 211,31,44
Basement 350,29,15
Guest Bedroom 321,15,6
Conservatory 141,31,31
Mud Room 127,26,9
Dining Room 241,38,37
Office 151,27,1
Ballroom 292,41,12
Garage 153,7,43
Conservatory 205,43,25
Mud Room 330,5,25
Guest Bedroom 355,28,34
Ballroom 171,36,40
Bathroom 130,15,50
Attic 209,38,8
Basement 97,6,27
Study 7,25,28
Breakfast Area 346,44,36
Ballroom 63,30,38
Storage 348,13,26
Spare Room 115,6,41
Panic Room 104,8,4
Kitchen 205,46,42
Guest Bathroom 229,44,42
Powder Room 333,45,40
Walkway 354,27,30
Bathroom 299,31,11
Storage 160,3,22
Garage 333,7,16
Loft 217,9,31
Bathroom 245,6,24
Study 294,35,47
Kitchen 36,9,36
Panic Room 256,35,44
Parlor 296,16,32
Walk-in Closet 172,3,37
Attic 94,12,22
Laundry Room 191,21,3
Bathroom 78,3,42
Pantry 3,40,30
Walk-in Closet 193,41,3
Garage 12,30,17
Theater 75,13,22
Spare Room 342,16,13
Keeping Room 284,4,7
Parlor 251,39,12
Guest Bedroom 222,20,5
Spare Room 9,33,40
Theater 50,32,34
Mud Room 296,36,30
Mud Room 47,27,36
Bathroom 31,14,34
Storage 305,37,43
Bathroom 144,24,49
Linen Closet 207,3,1
Spare Room 85,49,50
Bar 44,15,45
Secret Room 193,38,7
Library 78,13,46
Den 206,29,16
Conservatory 113,18,24
Den 108,9,43
Kitchen 62,21,13
Game Room 347,21,24
Game Room 168,4,41
Loft 93,3,25
Dining Room 113,2,21
Dining Room 193,7,45
Kitchen 186,14,37
Guest Bathroom 179,40,20
Parlor 134,31,11
Pantry 182,9,29
Keeping Room 211,20,13
Utility Room 181,43,31
Dining Room 190,15,29
Basement 309,33,22
Living Room 248,24,39
Theater 268,17,45
Powder Room 334,40,16
Exercise Room 104,7,50
Attic 91,43,19
Hallway 60,16,26
Mud Room 65,17,13
Exercise Room 132,36,44
Garage 248,3,33
Bathroom 172,46,20
Linen Closet 114,25,10
Game Room 125,48,12
Nursery 261,26,28
Bathroom 210,1,28
Nook 152,34,36
Living Room 207,42,38
Garage 157,6,9
Dining Room 144,46,48
Sun Room 103,39,9
Pantry 44,22,44
Walkway 131,23,9
Storage 314,46,18
Office 295,49,6
Music Room 346,18,32
Library 129,2,19
Study 16,32,5
Laundry Room 351,12,49
Pantry 33,36,9
Powder Room 76,26,16
Kitchen 76,29,9
Bar 42,37,49
Office 242,2,25
Powder Room 293,12,11
Nursery 195,29,14
Keeping Room,29,25
Office 250,46,8
Secret Room 97,19,4
Guest Bathroom 151,13,34
Panic Room 326,10,3
Utility Room 354,29,36
Study 3,2,38
Dining Room 227,50,50
Guest Bedroom 290,39,44
Walk-in Closet 253,23,30
Dining Room 206,42,15
Nook 337,15,29
Storage 109,22,23
Garage 282,14,2
Walk-in Closet 243,27,32
Bar 228,33,49
Music Room 23,37,15
Loft 241,37,36
Hallway 206,41,41
Guest Bedroom 141,26,50
Music Room 229,14,7
Office 48,47,32
Sun Room 299,29,48
Bonus Room 320,48,2
Mud Room 343,2,8
Keeping Room 226,49,10
Sun Room 132,31,48
Guest Bathroom 228,6,35
Parlor 228,49,8
Entryway 279,50,36
Wine Cellar 246,19,20
Laundry Room 324,21,13
Den 14,11,14
Guest Bathroom 13,3,12
Keeping Room 308,1,26
Utility Room 107,46,15
Music Room 39,19,15
Guest Bedroom 148,5,39
Bonus Room 228,29,6
Guest Bathroom 97,47,20
Walk-in Closet 270,10,11
Theater 282,26,1
Attic 274,37,24
Bathroom 154,50,48
Linen Closet 113,34,39
Office 123,31,49
Nook 126,6,9
Walk-in Closet 182,28,40
Bonus Room 53,11,43
Powder Room 243,37,18
Spare Room 117,30,48
Sun Room 101,5,16
Bathroom 152,18,37
Utility Room 309,9,39
Laundry Room 150,48,38
Ballroom 107,18,42
Storage 229,39,36
Sun Room 110,40,21
Laundry Room 323,33,10
Office 233,28,44
Laundry Room 297,3,38
Wine Cellar 83,32,4
Exercise Room 222,4,22
Bedroom 332,8,18
Entryway 2,6,39
Bedroom 85,28,9
Nursery 263,10,40
Linen Closet 3,22,35
Ballroom 218,3,10
Breakfast Area 43,10,25
Loft 182,1,15
Loft 208,26,23
Music Room 198,16,42
Bonus Room 85,18,31
Basement 289,5,41
Bathroom 141,33,13
Guest Bedroom 224,38,36
Walkway 240,40,38
Secret Room 333,17,25
Attic 119,4,28
Breakfast Area 151,27,46
Basement 224,45,40
Living Room 23,26,42
Den 38,33,13
Storage 187,43,47
Garage 19,22,6
Bonus Room 263,20,50
Nursery 302,20,40
Sun Room 95,15,43
Laundry Room 329,43,6
Storage 165,43,48
Attic 263,23,43
Library 117,15,13
Study 330,32,19
Entryway 41,38,12
Dining Room 212,31,44
Bathroom 113,34,34
Music Room 142,50,21
Basement 173,27,28
Wine Cellar 342,11,20
Office 161,24,8
Library 158,11,5
Nursery 215,16,30
Attic 314,32,6
Bonus Room 46,15,31
Nursery 118,25,24
Den 164,25,37
Sun Room 74,43,11
Library 240,4,32
Linen Closet 96,2,37
Loft 278,38,22
Panic Room 156,48,38
Attic 223,16,7
Bonus Room 268,44,11
Parlor 139,6,34
Nook 353,41,2
Ballroom 3,2,33
Kitchen 320,39,20
Powder Room 210,25,11
Library 77,40,24
Keeping Room 277,39,43
Guest Bedroom 347,22,1
Library 268,16,3
Hallway 273,2,15
Living Room 230,41,4
Spare Room 116,16,22
Guest Bathroom 263,14,27
Entryway 309,6,46
Walk-in Closet 145,11,36
Garage 267,23,4
Kitchen 264,32,19
Study 320,21,34
Storage 23,7,48
Panic Room 123,4,19
Bar 97,27,8
Powder Room 253,17,36
Breakfast Area 192,43,5
Guest Bedroom 108,45,13
Game Room 78,33,5
Mud Room 39,50,45
Loft 154,14,44
Attic 14,40,46
Loft 301,10,38
Theater 160,50,47
Exercise Room 151,50,15
Attic 325,10,12
Hallway 322,35,26
Nook 340,42,9
Spare Room 354,38,11
Nook 228,5,24
Attic 19,46,18
Bathroom 275,1,2
Entryway 297,11,48
Theater 135,44,5
Panic Room 253,12,17
Music Room 344,13,39
Guest Bathroom 89,4,49
Entryway 96,42,13
Walkway 27,29,35
Closet 73,20,1
Basement 178,42,40
Walk-in Closet 258,33,40
Secret Room 59,35,33
Guest Bedroom 37,25,38
Living Room 36,26,36
Study 252,34,21
Theater 334,41,33
Walkway 322,41,27
Breakfast Area 273,18,38
Walk-in Closet 1,18,44
Linen Closet 213,3,35
Pantry 254,32,21
Loft 170,26,25
Keeping Room 238,34,18
Dining Room 202,46,44
Living Room 113,1,4
Bar 103,36,23
Kitchen 217,47,17
Foyer 139,33,40
Spare Room 71,50,38
Foyer 66,5,33
Hallway 37,48,24
Powder Room 337,13,45
Foyer 189,38,14
Parlor 99,39,47
Pantry 78,3,35
Keeping Room 52,42,39
Powder Room 64,20,10
Bathroom 170,30,10
Guest Bathroom 55,6,39
Den 256,4,8
Bonus Room 30,5,23
Theater 70,29,22
Bedroom 4,25,9
Living Room 19,6,13
Exercise Room 4,45,8
Office 39,39,9
Spare Room 152,36,11
Storage 20,50,29
Walkway 315,40,38
Panic Room 345,5,21
Panic Room 78,28,42
Ballroom 250,50,32
Foyer 75,26,43
Hallway 48,33,16
Basement 283,27,35
Den 110,12,41
Linen Closet 266,11,29
Hallway 165,34,48
Storage 244,47,38
Music Room 312,34,30
Bar 2,33,22
Utility Room 174,5,41
Pantry 241,1,35
Ballroom 282,43,36
Bathroom 315,33,17
Guest Bathroom 210,5,20
Guest Bathroom 345,42,12
Bonus Room 142,49,32
Game Room 321,12,50
Parlor 252,13,2
Basement 232,2,21
Ballroom 46,15,27
Game Room 127,19,27
Garage 137,21,43
Garage 337,5,30
Study 180,3,30
Powder Room 101,2,41
Bathroom 76,3,3
Pantry 45,46,5
Garage 109,34,3
Laundry Room 44,5,36
Closet 205,7,43
Bathroom 221,34,13
Exercise Room 204,11,20
Wine Cellar 107,38,30
Laundry Room 52,23,1
Spare Room 96,25,36
Utility Room 272,27,46
Music Room 146,42,36
Nursery 143,33,24
Walkway 221,45,4
Powder Room 185,2,28
Den 130,8,25
Den 63,4,6
Exercise Room 26,6,43
Kitchen 200,34,23
Linen Closet 186,15,24
Exercise Room 87,30,20
Nook 217,34,42
Bedroom 255,49,42
Walkway 262,23,21
Linen Closet 225,50,20
Powder Room 45,18,43
Guest Bathroom 88,44,5
Foyer 88,24,37
Music Room 16,26,27
Utility Room 90,47,38
Parlor 227,31,6
Mud Room 86,34,35
Panic Room 323,36,15
Powder Room 53,13,43
Powder Room 276,5,20
Guest Bathroom 265,28,11
Nursery 44,12,13
Conservatory 52,35,42
Foyer 96,1,15
Sun Room 253,50,26
Library 75,4,47
Bathroom 265,35,6
Music Room 80,20,14
Bedroom 68,17,32
Sun Room 168,37,33
Parlor 74,19,29
Garage 342,47,10
Kitchen 168,6,7
Storage 159,12,38
Laundry Room 126,43,21
Entryway 95,31,6
Office 62,18,47
Guest Bedroom 175,14,4
