ROOM_ID,LENGTH,WIDTH
Spare Room 745,42,5
Attic 574,10,24
Parlor 1112,9,18
Bathroom 171,12,33
Den 628,37,16
Theater 1283,38,33
Garage 407,15,14
Den 206,26,48
Exercise Room 1405,25,42
Bar 404,2,15
Library 41,1,1
Keeping Room 326,16,44
Wine Cellar 1147,40,49
Basement 981,35,32
Parlor 314,45,7
Attic 1033,15,48
Bathroom 1312,4,30
Laundry Room 917,40,36
Office 508,13,31
Panic Room 315,47,13
Wine Cellar 684,28,22
Hallway 1106,32,32
Walkway 615,46,29
Nursery 524,1,35
Nook 1033,28,9
Den 128,46,4
Office 579,4,35
Entryway 1244,36,43
Nursery 383,12,45
Walk-in Closet 1006,33,25
Study 1374,28,45
Guest Bedroom 1089,21,29
Music Room 298,46,6
Game Room 799,6,41
Guest Bedroom 1077,7,11
Panic Room 467,12,19
Wine Cellar 268,41,43
Dining Room 1013,26,10
Music Room 1180,29,31
Bonus Room 1294,2,26
Kitchen 119,16,8
Hallway 888,44,10
Bonus Room 1390,36,17
Nursery 305,44,13
Wine Cellar 1411,10,22
Wine Cellar 745,36,33
Guest Bedroom 102,5,6
Den 636,5,29
Hallway 469,28,11
Bedroom 1393,4,49
Keeping Room 623,14,24
Utility Room 471,45,17
Bonus Room 187,28,50
Secret Room 599,41,19
Study 987,9,45
Kitchen 297,22,9
Breakfast Area 33,48,9
Foyer 74,6,7
Utility Room 1150,5,50
Guest Bedroom 664,44,4
Dining Room 232,6,43
Keeping Room 1272,13,50
Walk-in Closet 347,7,17
Theater 1324,20,27
Nursery 168,13,5
Hallway 268,20,13
Utility Room 574,17,34
Pantry 856,1,3
Powder Room 1089,18,29
Linen Closet 345,20,2
Entryway 495,47,21
Spare Room 1303,16,48
Nursery 1165,20,7
Walkway 402,2,43
Guest Bathroom 1227,15,44
Guest Bedroom 538,40,14
Walk-in Closet 253,47,21
Guest Bedroom 1264,18,42
Mud Room 1401,4,24
Bathroom 709,21,47
Theater 90,18,24
Closet 274,50,2
Keeping Room 975,19,33
Laundry Room 792,34,24
Breakfast Area 1189,1,25
Garage 1106,46,47
Entryway 277,30,11
Bathroom 221,27,6
Exercise Room 315,25,26
Game Room 545,37,39
Linen Closet 270,23,6
Spare Room 391,26,28
Study 568,13,10
Keeping Room 884,30,19
Ballroom 1091,17,41
Bedroom 252,45,49
Loft 1350,19,13
Mud Room 1396,43,15
Mud Room 73,36,16
Den 679,15,32
Secret Room 1181,50,42
Guest Bathroom 1383,48,9
Study 1256,34,27
Living Room 655,36,33
Panic Room 739,50,28
Mud Room 124,40,31
Closet 561,39,48
Hallway 554,7,5
Parlor 897,48,43
Closet 162,28,25
Hallway 241,12,18
Bonus Room 679,15,17
Attic 731,28,43
Theater 782,30,21
Attic 663,24,9
Mud Room 75,35,41
Office 1321,38,45
Basement 808,2,41
Keeping Room 793,4,10
Bonus Room 613,17,18
Closet 60,17,37
Loft 487,16,2
Wine Cellar 367,15,6
Breakfast Area 1359,27,47
Basement 1216,4,22
Loft 385,34,4
Breakfast Area 126,29,13
Panic Room 852,46,36
Hallway 974,36,31
Study 618,47,42
Bathroom 1001,23,46
Sun Room 616,12,23
Parlor 1095,11,10
Hallway 606,9,6
Basement 315,31,44
Panic Room 941,13,48
Bar 1174,49,4
Den 1251,48,43
Den 242,21,42
Conservatory 484,24,22
Nursery 804,28,2
Theater 1294,13,17
Utility Room 321,4,21
Loft 1294,21,29
Powder Room 773,1,3
Foyer 942,34,7
Walkway 715,6,15
Exercise Room 279,34,6
Foyer 622,33,39
Ballroom 1239,19,50
Library 344,19,29
Living Room 1403,48,3
Living Room 220,26,13
Kitchen 494,3,48
Bedroom 975,31,22
Parlor 91,6,13
Guest Bathroom 1338,29,6
Theater 714,29,46
Secret Room 978,5,40
Guest Bedroom 883,32,45
Walkway 226,38,38
Nursery 101,26,42
Living Room 481,25,33
Library 1128,6,17
Exercise Room 937,8,5
Mud Room 229,21,5
Garage 625,47,12
Mud Room 399,5,22
Keeping Room 846,6,18
Dining Room 940,50,46
Spare Room 1326,25,26
Secret Room 38,5,25
Loft 740,42,15
Keeping Room 1052,18,39
Bonus Room 1282,47,19
Music Room 1094,22,19
Pantry 684,43,13
Pantry 634,12,3
Attic 624,43,29
Den 1057,38,28
Powder Room 1406,15,32
Entryway 512,23,2
Study 388,19,8
Library 1180,40,48
Walk-in Closet 1365,47,36
Wine Cellar 570,24,41
Secret Room 519,35,47
Walk-in Closet 764,41,13
Secret Room 990,5,19
Linen Closet 1147,3,36
Guest Bedroom 426,35,31
Hallway 925,31,1
Spare Room 1051,39,17
Entryway 1246,36,28
Utility Room 1231,31,16
Spare Room 1304,5,47
Sun Room 597,21,41
Conservatory 71,14,33
Utility Room 604,25,26
Foyer 778,28,41
Conservatory 106,45,19
Ballroom 1238,29,26
Panic Room 319,39,36
Library 844,11,2
Living Room 618,49,31
Walkway 1042,5,3
Closet 1147,19,44
Breakfast Area 530,14,31
Nursery 1027,12,22
Hallway 1238,9,48
Exercise Room 921,1,2
Library 1087,36,18
Entryway 631,15,18
Exercise Room 993,5,14
Bedroom 561,10,39
Kitchen 63,4,39
Nursery 496,25,42
Bonus Room 854,16,42
Hallway 505,46,3
Guest Bathroom 993,22,22
Nook 540,37,18
Library 604,42,25
Entryway 1208,31,16
Theater 246,15,10
Conservatory 821,32,29
Study 1333,4,18
Foyer 1351,42,25
Bathroom 351,34,27
Den 611,18,43
Walkway 573,19,19
Attic 1079,27,22
Living Room 613,38,7
Theater 333,43,23
Basement 913,21,9
Hallway 1083,38,24
Living Room 1424,32,50
Conservatory 346,4,28
Nook 707,32,39
Game Room 503,12,35
Pantry 917,19,26
Wine Cellar 1248,36,41
Guest Bathroom 396,43,35
Panic Room 779,2,37
Entryway 353,16,6
Keeping Room 224,33,21
Bathroom 835,36,48
Basement 1132,38,48
Basement 1167,38,45
Bathroom 409,34,19
Keeping Room 275,40,21
Theater 1089,24,18
Mud Room 1167,10,41
Guest Bedroom 497,17,21
Attic 498,32,44
Keeping Room 1154,31,35
Nursery 473,12,11
Spare Room 39,26,46
Den 72,50,24
Sun Room 940,41,25
Parlor 311,25,26
Secret Room 684,5,13
Utility Room 1139,40,48
Guest Bedroom 1096,26,4
Office 1336,46,10
Garage 749,24,17
Linen Closet 359,1,30
Den 820,27,34
Entryway 1052,13,1
Sun Room 1162,16,8
Keeping Room 350,5,29
Conservatory 243,26,25
Breakfast Area 779,26,4
Loft 651,15,34
Exercise Room 986,23,17
Exercise Room 234,3,37
Sun Room 447,32,21
Pantry 702,48,23
Study 103,14,33
Ballroom 362,37,43
Wine Cellar 460,15,46
Wine Cellar 710,15,39
Nook 1062,10,4
Ballroom 104,36,35
Nursery 1185,8,29
Bedroom 1359,9,5
Walk-in Closet 503,36,38
Library 25,1,25
Guest Bedroom 1313,32,10
Laundry Room 1343,24,1
Powder Room 916,21,29
Bonus Room 136,7,9
Library 361,8,49
Dining Room 635,7,21
Sun Room 212,34,37
Game Room 59,25,20
Walk-in Closet 643,40,14
Entryway 1405,24,7
Wine Cellar 901,15,7
Mud Room 1370,24,14
Game Room 136,1,25
Entryway 105,45,4
Walk-in Closet 246,11,18
Dining Room 694,1,34
Bathroom 536,8,24
Powder Room 374,36,10
Living Room 926,49,36
Kitchen 856,20,29
Hallway 853,34,49
Closet 998,2,23
Music Room 931,8,32
Exercise Room 1358,29,2
Conservatory 371,48,42
Theater 1078,21,38
Bonus Room 1225,32,37
Sun Room 175,15,36
Music Room 304,17,8
Hallway 330,26,24
Entryway 1005,15,8
Game Room 803,41,21
Ballroom 1377,10,39
Bathroom 1078,34,12
Conservatory 335,24,43
Den 784,7,39
Closet 859,23,5
Theater 921,10,36
Bathroom 1201,9,6
Library 1288,33,8
Game Room 303,4,14
Theater 652,30,21
Nursery 963,31,20
Foyer 210,49,46
Study 546,44,12
Secret Room 886,1,15
Game Room 486,2,10
Secret Room 269,13,30
Bedroom 1175,30,26
Parlor 1026,9,35
Wine Cellar 480,19,42
Walk-in Closet 224,13,7
Breakfast Area 306,44,2
Den 1331,25,18
Bonus Room 75,45,6
Secret Room 908,43,35
Bedroom 927,49,18
Den 196,43,39
Panic Room 1100,48,9
Hallway 1203,43,12
Utility Room 1389,37,31
Guest Bathroom 430,4,36
Foyer 1136,25,15
Laundry Room 572,22,50
Spare Room 1105,12,11
Dining Room 670,40,38
Linen Closet 166,10,36
Hallway 52,14,47
Sun Room 310,23,32
Dining Room 76,3,46
Hallway 585,42,48
Attic 534,24,25
Living Room 94,39,30
Office 1219,10,45
Dining Room 843,38,27
Mud Room 122,22,24
Kitchen 333,37,31
Bathroom 292,1,6
Game Room 5,13,4
Den 193,9,39
Wine Cellar 1278,20,18
Parlor 1241,29,18
Theater 1048,41,45
Bonus Room 70,6,48
Bar 1080,23,31
Bathroom 588,16,45
Panic Room 934,50,12
Kitchen 962,4,49
Exercise Room 702,14,50
Bathroom 264,38,16
Breakfast Area 1293,6,12
Sun Room 1134,46,12
Basement 1332,48,33
Spare Room 584,24,31
Linen Closet 697,32,18
Study 153,8,32
Pantry 1002,44,47
Spare Room 1180,6,43
Powder Room 737,12,43
Loft 1236,12,1
Spare Room 1014,10,13
Sun Room 1131,37,24
Parlor 950,44,30
Laundry Room 1217,21,17
Living Room 342,1,21
Keeping Room 799,39,27
Guest Bedroom 282,42,30
Laundry Room 1119,14,7
Storage 436,42,50
Entryway 906,18,2
Office 1280,17,10
Parlor 369,19,22
Ballroom 1063,45,6
Office 1351,17,47
Wine Cellar 846,45,42
Closet 1360,41,1
Dining Room 905,25,25
Bar 1387,20,45
Keeping Room 182,32,25
Breakfast Area 1001,16,2
Nook 1243,29,1
Bedroom 41,12,36
Loft 1155,10,23
Foyer 600,28,31
Laundry Room 28,39,11
Den 1152,44,50
Entryway 982,37,1
Bathroom 753,3,20
Living Room 626,40,21
Garage 1004,5,10
Kitchen 1389,33,30
Nook 17,36,27
Parlor 1331,48,3
Basement 77,13,27
Garage 1033,29,31
Powder Room 531,32,41
Pantry 147,48,8
Foyer 1349,9,44
Kitchen 880,23,26
Library 52,46,17
Panic Room 379,23,22
Storage 754,24,40
Linen Closet 656,30,24
Laundry Room 231,2,40
Bar 23,38,1
Library 743,30,2
Mud Room 1415,44,10
Hallway 858,47,35
Attic 239,31,16
Breakfast Area 691,5,17
Bar 950,12,19
Breakfast Area 132,3,31
Panic Room 1087,15,40
Theater 428,37,28
Keeping Room 842,4,25
Bonus Room 138,6,30
Guest Bedroom 591,1,22
Kitchen 952,43,50
Office 458,45,47
Hallway 1218,31,2
Ballroom 1298,23,24
Powder Room 1342,25,15
Spare Room 837,10,10
Conservatory 784,49,43
Breakfast Area 1334,24,9
Basement 126,1,21
Ballroom 1197,50,17
Loft 247,5,22
Nook 259,35,20
Walkway 72,45,33
Nursery 149,23,19
Exercise Room 355,16,27
Laundry Room 1316,15,4
Storage 350,13,7
Basement 607,44,13
Secret Room 753,28,10
Powder Room 1269,35,47
Bonus Room 1174,22,3
Linen Closet 568,36,38
Theater 165,35,23
Library 1125,44,24
Closet 1233,50,19
Music Room 750,43,29
Laundry Room 277,18,41
Attic 780,45,38
Breakfast Area 1051,30,31
Linen Closet 503,47,32
Panic Room 1006,44,19
Secret Room 1042,12,36
Storage 1303,34,32
Mud Room 380,14,38
Library 576,18,7
Parlor 1142,45,34
Conservatory 439,23,13
Music Room 543,41,15
Conservatory 411,2,42
Powder Room 772,48,8
Guest Bedroom 1253,20,3
Wine Cellar 788,48,27
Office 1188,23,1
Nursery 234,21,42
Breakfast Area 752,18,42
Wine Cellar 1045,41,8
Den 113,48,25
Laundry Room 1099,18,18
Exercise Room 652,11,37
Guest Bathroom 263,2,3
Dining Room 1287,45,44
Wine Cellar 1423,27,3
Theater 1362,50,48
Laundry Room 88,48,30
Walk-in Closet 445,29,27
Sun Room 67,1,28
Nook 4,15,23
Powder Room 966,9,3
Library 957,31,38
Walk-in Closet 947,24,32
Attic 700,49,15
Sun Room 315,50,9
Dining Room 177,1,4
Guest Bathroom 1080,4,6
Hallway 1110,32,46
Ballroom 464,38,24
Guest Bathroom 1100,33,38
Bar 1269,38,18
Office 1376,14,26
Closet 595,50,13
Hallway 597,35,13
Walk-in Closet 693,9,26
Laundry Room 674,31,34
Attic 11,30,19
Walkway 804,41,31
Guest Bathroom 1354,12,11
Panic Room 404,43,9
Guest Bathroom 783,33,19
Conservatory 128,18,8
Panic Room 708,7,9
Linen Closet 789,30,45
Library 415,27,31
Kitchen 473,23,24
Parlor 215,43,12
Bar 1059,43,34
Loft 650,41,28
Utility Room 643,23,41
Den 651,33,23
Nursery 634,6,18
Hallway 427,22,33
Powder Room 939,46,16
Dining Room 1133,22,25
Library 547,46,22
Bathroom 648,1,20
Wine Cellar 1314,15,42
Panic Room 1073,18,23
Study 527,36,33
Attic 855,6,6
Kitchen 1250,2,45
Keeping Room 661,20,36
Pantry 309,17,26
Mud Room 138,31,17
Garage 274,49,12
Attic 593,26,45
Foyer 1033,29,44
Wine Cellar 957,4,10
Bedroom 897,8,33
Foyer 925,14,22
Music Room 1059,23,13
Loft 1239,18,15
Utility Room 641,42,6
Spare Room 968,3,16
Nook 910,49,46
Study 117,35,50
Study 775,18,44
Utility Room 275,41,19
Attic 748,6,28
Sun Room 346,48,26
Pantry 249,30,41
Breakfast Area 184,35,13
Panic Room 372,27,23
Entryway 1185,39,12
Foyer 825,8,10
Attic 950,33,9
Living Room 265,44,21
Parlor 330,37,47
Mud Room 1199,30,31
Nook 1015,8,22
Attic 86,49,28
Office 564,6,1
Living Room 988,2,14
Theater 332,6,42
Dining Room 439,25,19
Parlor 222,35,35
Library 484,11,50
Walk-in Closet 1149,35,39
Powder Room 1387,23,14
Panic Room 845,43,40
Conservatory 221,21,5
Pantry 1162,28,37
Basement 231,29,3
Dining Room 184,22,37
Foyer 1222,35,8
Panic Room 5,33,50
Basement 19,42,2
Foyer 915,40,41
Closet 693,24,20
Nook 596,23,46
Spare Room 1169,30,43
Office 949,17,8
Library 241,14,40
Game Room 198,47,44
Closet 1086,15,47
Closet 92,28,39
Foyer 1251,17,5
Laundry Room 1190,31,41
Foyer 439,26,26
Study 1017,21,11
Walk-in Closet 222,44,3
Pantry 207,1,20
Keeping Room 587,42,6
Storage 1176,20,38
Powder Room 395,36,23
Nook 533,6,8
Bathroom 1227,47,2
Ballroom 1071,25,45
Theater 1253,14,35
Hallway 429,29,48
Wine Cellar 713,4,42
Secret Room 454,22,37
Laundry Room 805,11,47
Game Room 638,18,35
Secret Room 747,23,12
Breakfast Area 990,44,41
Bathroom 432,24,16
Sun Room 1094,12,17
Music Room 354,2,16
Wine Cellar 421,4,15
Dining Room 1245,7,26
Spare Room 155,9,38
Keeping Room 1176,27,23
Living Room 343,34,50
Theater 266,19,42
Parlor 1410,40,17
Bathroom 1365,3,31
Keeping Room 219,35,18
Music Room 1187,49,38
Basement 824,48,15
Walkway 284,38,28
Walkway 1107,22,5
Attic 1309,38,3
Ballroom 894,40,34
Wine Cellar 843,35,30
Attic 1325,17,50
Library 788,28,48
Garage 540,42,12
Basement 716,16,42
Music Room 857,17,33
Keeping Room 1356,7,43
Bonus Room 676,45,26
Bedroom 648,32,8
Foyer 1255,49,20
Living Room 856,29,49
Library 431,33,4
Foyer 200,44,9
Sun Room 466,32,36
Conservatory 506,14,39
Bonus Room 1232,1,21
Attic 1331,16,27
Nursery 174,37,12
Loft 342,49,20
Nursery 247,24,17
Wine Cellar 131,46,1
Hallway 167,7,13
Guest Bathroom 1381,11,18
Study 461,13,45
Office 810,2,33
Hallway 436,38,6
Wine Cellar 167,29,41
Basement 239,31,1
Guest Bedroom 361,33,2
Sun Room 57,42,48
Study 1322,29,50
Walk-in Closet 888,29,43
Bathroom 1342,8,26
Bathroom 560,42,39
Utility Room 856,33,45
Sun Room 1269,35,7
Keeping Room 780,50,34
Bonus Room 1218,24,43
Foyer 1366,22,20
Hallway 453,6,10
Office 902,10,35
Guest Bathroom 208,43,29
Bedroom 874,23,21
Office 103,48,1
Foyer 1272,35,43
Ballroom 449,34,28
Conservatory 263,38,21
Garage 255,41,3
Walk-in Closet 375,48,48
Bathroom 182,49,34
Music Room 865,48,3
Walk-in Closet 911,44,24
Laundry Room 918,25,15
Guest Bedroom 956,31,47
Sun Room 1174,2,48
Den 1109,40,11
Office 384,19,28
Sun Room 1091,42,32
Panic Room 136,17,3
Theater 235,7,43
Study 1301,23,27
Sun Room 430,45,49
Parlor 801,38,33
Guest Bedroom 1066,17,25
Pantry 1291,39,9
Sun Room 1053,13,29
Ballroom 1264,50,41
Guest Bedroom 1367,5,34
Sun Room 443,19,46
Panic Room 232,24,3
Walk-in Closet 1165,4,44
Breakfast Area 1330,31,25
Guest Bedroom 1004,10,27
Laundry Room 1355,3,6
Mud Room 1216,12,40
Panic Room 605,16,15
Office 526,16,43
Nursery 947,45,11
Bar 588,4,24
Ballroom 81,2,46
Spare Room 656,34,39
Study 428,2,34
Secret Room 872,37,7
Sun Room 981,33,25
Basement 1083,18,35
Basement 153,24,31
Guest Bedroom 509,44,45
Mud Room 1410,28,39
Pantry 444,38,6
Office 28,34,18
Bathroom 889,19,18
Pantry 6,5,20
Bar 1236,34,28
Sun Room 823,33,16
Loft 1013,49,7
Powder Room 490,40,37
Secret Room 709,41,26
Attic 1257,4,2
Wine Cellar 542,41,15
Guest Bathroom 677,49,5
Game Room 1410,7,19
Bar 171,43,49
Bonus Room 49,19,39
Music Room 80,22,25
Bedroom 538,14,43
Loft 1072,32,39
Breakfast Area 1110,40,26
Living Room 1174,26,16
Theater 260,37,27
Pantry 1349,18,21
Sun Room 786,16,5
Study 425,19,37
Laundry Room 100,42,19
Secret Room 1120,47,10
Laundry Room 776,41,45
Library 837,45,41
Game Room 937,35,10
Panic Room 1286,44,34
Nook 116,12,31
Exercise Room 942,1,4
Bonus Room 370,12,17
Panic Room 806,39,7
Utility Room 658,9,16
Bar 209,16,21
Office 967,50,36
Parlor 197,6,27
Keeping Room 302,45,10
Attic 754,2,15
Parlor 28,2,45
Nook 1317,45,37
Bathroom 1318,13,46
Bar 693,9,8
Office 1206,49,1
Utility Room 686,40,35
Attic 295,6,24
Parlor 294,6,50
Dining Room 1388,35,23
Closet 299,48,38
Loft 749,10,47
Keeping Room 522,4,3
Attic 369,15,23
Kitchen 115,15,40
Spare Room 945,38,18
Music Room 1231,40,15
Study 110,32,6
Attic 1123,16,47
Wine Cellar 857,40,50
Laundry Room 1405,16,32
Laundry Room 1196,1,39
Den 387,35,44
Basement 1,38,38
Bedroom 514,48,19
Closet 158,37,36
Dining Room 1209,28,16
Study 1279,34,44
Ballroom 507,19,19
Secret Room 280,16,49
Mud Room 30,15,7
Foyer 198,46,45
Breakfast Area 1331,18,5
Theater 719,36,31
Theater 1269,43,5
Walkway 1226,38,39
Spare Room 767,48,34
Panic Room 39,23,23
Bar 1305,43,11
Foyer 1011,48,26
Pantry 584,38,10
Guest Bedroom 571,23,21
Den 1172,40,46
Conservatory 1193,3,23
Entryway 948,30,44
Bonus Room 1374,22,14
Hallway 1135,21,22
Utility Room 891,31,19
Mud Room 564,39,5
Wine Cellar 1375,40,34
Nook 1350,44,15
Entryway 385,28,16
Secret Room 73,30,8
Exercise Room 1002,20,44
Foyer 626,18,45
Living Room 1222,40,19
Library 695,16,11
Hallway 762,29,19
Wine Cellar 203,40,33
Loft 206,37,41
Theater 322,1,42
Nursery 747,17,21
Panic Room 1168,50,16
Bathroom 566,43,36
Bedroom 1300,7,11
Bathroom 1410,45,4
Keeping Room 1424,7,31
Bathroom 670,40,11
Closet 817,13,34
Sun Room 85,40,45
Nook 658,5,13
Library 1264,17,22
Guest Bedroom 614,39,15
Ballroom 458,15,27
Utility Room 808,40,1
Closet 304,46,5
Secret Room 170,26,39
Entryway 880,23,25
Hallway 1394,3,18
Conservatory 1301,18,37
Ballroom 1089,30,39
Bonus Room 401,27,5
Garage 433,45,50
Dining Room 990,30,24
Dining Room 27,5,20
Closet 452,38,26
Walkway 687,2,7
Bedroom 1180,37,8
Ballroom 755,48,39
Basement 113,37,16
Walkway 1064,44,5
Bar 1192,6,2
Secret Room 658,33,15
Keeping Room 492,27,34
Loft 1219,41,10
Pantry 643,48,16
Conservatory 400,22,9
Wine Cellar 1273,1,11
Pantry 725,50,37
Mud Room 28,30,39
Nook 1346,6,6
Linen Closet 674,28,5
Closet 606,40,21
Exercise Room 749,12,31
Laundry Room 1205,43,34
Bar 309,28,35
Den 1032,17,46
Walkway 53,19,46
Hallway 188,46,4
Secret Room 281,6,8
Utility Room 405,43,26
Nook,3,39
Theater 660,16,9
Linen Closet 172,34,5
Hallway 673,40,20
Basement 860,12,15
Bar 33,30,10
Bonus Room 1156,4,9
Conservatory 880,25,18
Office 657,46,29
Powder Room 1371,48,18
Ballroom 5,10,24
Loft 237,25,49
Office 616,36,18
Theater 1120,6,21
Exercise Room 1333,1,9
Game Room 511,10,50
Parlor 125,37,27
Linen Closet 1233,13,21
Living Room 1422,31,19
Nursery 1161,24,2
Office 726,24,41
Music Room 759,45,13
Spare Room 1011,28,10
Basement 726,26,39
Walkway 894,9,43
Living Room 658,32,49
Guest Bathroom 4,48,29
Living Room 780,49,13
Breakfast Area 250,6,50
Bathroom 735,44,35
Kitchen 758,40,20
Breakfast Area 8,1,13
Loft 1377,24,44
Secret Room 221,3,19
Hallway 155,8,23
Living Room 732,50,6
Keeping Room 374,48,1
Loft 1309,37,25
Sun Room 1249,10,17
Study 1054,5,27
Guest Bedroom 808,2,24
Game Room 1381,20,11
Theater 971,19,39
Bathroom 623,45,3
Guest Bathroom 1150,13,25
Dining Room 186,4,44
Powder Room 387,48,15
Pantry 795,39,41
Secret Room 1098,30,21
Walk-in Closet 966,15,19
Conservatory 558,35,47
Basement 1300,11,18
Closet 585,7,13
Dining Room 480,13,6
Sun Room 552,8,17
Entryway 178,49,6
Linen Closet 187,31,41
Den 1161,43,45
Study 528,12,38
Pantry 564,21,45
Wine Cellar 149,13,46
Laundry Room 422,12,44
Music Room 431,15,49
Sun Room 404,31,42
Den 952,15,29
Bedroom 1274,29,28
Breakfast Area 407,15,46
Den 943,45,12
Parlor 1203,48,48
Dining Room 205,4,6
Bathroom 401,27,19
Attic 1073,39,44
Wine Cellar 521,44,7
Utility Room 376,45,20
Theater 342,50,24
Hallway 442,2,18
Keeping Room 541,15,43
Spare Room 888,8,35
Game Room 1058,19,29
Pantry 990,20,1
Storage 284,43,33
Walkway 908,15,11
Wine Cellar 736,26,45
Basement 886,37,20
Guest Bedroom 1156,7,2
Loft 327,24,49
Utility Room 1026,30,4
Storage 509,32,4
Garage 1090,45,10
Walkway 1100,25,2
Breakfast Area 683,13,21
Conservatory 1107,12,34
Walk-in Closet 979,39,36
Garage 1261,28,41
Wine Cellar 535,18,50
Sun Room 1398,6,37
Loft 155,34,19
Bedroom 23,2,50
Breakfast Area 573,9,5
Basement 1183,49,34
Spare Room 670,38,21
Hallway 92,22,37
Closet 888,25,29
Linen Closet 1003,10,18
Bar 864,47,27
Spare Room 1025,45,30
Spare Room 1277,19,21
Secret Room 504,28,12
Parlor 1,8,46
Game Room 351,25,32
Basement 1056,50,31
Attic 338,12,36
Sun Room 790,37,17
Loft 583,14,19
Den 535,5,20
Bar 902,38,35
Kitchen 1140,41,14
Laundry Room 496,37,35
Game Room 236,47,24
Spare Room 1209,6,48
Basement 885,11,48
Nook 693,45,49
Hallway 1382,43,26
Game Room 63,50,26
Powder Room 1133,1,37
Sun Room 164,29,17
Library 689,15,1
Theater 402,38,36
Nook 1065,32,13
Living Room 308,44,8
Bar 306,9,42
Keeping Room 1151,1,29
Living Room 715,48,11
Spare Room 545,22,13
Conservatory 431,27,4
Utility Room 1100,11,40
Game Room 283,50,42
Storage 424,37,26
Nook 1143,31,25
Pantry 322,29,18
Music Room 1293,10,2
Study 635,21,26
Linen Closet 1193,35,36
